id,ad_creation_time,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,ad_delivery_start_time,ad_snapshot_url,bylines,currency,languages,page_id,page_name,publisher_platforms,estimated_audience_size_lower,estimated_audience_size_upper,impressions_lower,impressions_upper,spend_lower,spend_upper,ad_delivery_stop_time,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Ústí nad Labem Region,Vysočina Region,Zlín Region
659363398868020,2022-10-25,"PŘIZNAT CHYBU A ODČINIT JI
Už to začalo. Lži a pomluvy o mně vycházejí každý den, aby mě zastavily. V jedné věci se ale jejich autoři spletli. Můj život a historie nejsou imaginárním balónkem, který po pár článcích splaskne.

Udělal jsem chyby, ke kterým se stavím čelem. Ale za hodnoty, kterými se urputníci pouze ohánějí na sociálních sítích, jsem já nasazoval život. Demokratické a svobodné České republice jsem sloužil více než 30 let a přinesl jsem výsledky. Nebojím se jejich lží. Nebojte se jich ani vy. Pravda vítězí.",www.instagram.com,"","",2022-10-26,https://www.facebook.com/ads/archive/render_ad/?id=659363398868020&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,125000,149999,15000,19999,2022-11-03,0,0.112,0.124,0.05,0.048,0.027,0.03,0.001,0.241,0.212,0.069,0.038,0.015,0.02,0,0.007,0.003,0.001,0.001,0,0.001,0.107,0.05,0.015,0.034,0.084,0.053,0.043,0.05,0.236,0.06,0.129,0.048,0.043,0.046
658141232636962,2022-10-25,"PŘIZNAT CHYBU A ODČINIT JI
Už to začalo. Lži a pomluvy o mně vycházejí každý den, aby mě zastavily. V jedné věci se ale jejich autoři spletli. Můj život a historie nejsou imaginárním balónkem, který po pár článcích splaskne. 

Udělal jsem chyby, ke kterým se stavím čelem. Ale za hodnoty, kterými se urputníci pouze ohánějí na sociálních sítích, jsem já nasazoval život. Demokratické a svobodné České republice jsem sloužil více než 30 let a přinesl jsem výsledky. Nebojím se jejich lží. Nebojte se jich ani vy. Pravda vítězí.","","",Přiznat chybu a odčinit ji,2022-10-26,https://www.facebook.com/ads/archive/render_ad/?id=658141232636962&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,350000,399999,9000,9999,2022-11-03,,0.032,0.103,0.099,0.083,0.057,0.039,,0.05,0.187,0.169,0.102,0.041,0.033,,0,0.001,0.001,0.001,0,0.001,0.107,0.051,0.033,0.047,0.117,0.062,0.049,0.055,0.114,0.058,0.115,0.095,0.046,0.051
524623169064961,2022-10-25,"PŘIZNAT CHYBU A ODČINIT JI
Už to začalo. Lži a pomluvy o mně vycházejí každý den, aby mě zastavily. V jedné věci se ale jejich autoři spletli. Můj život a historie nejsou imaginárním balónkem, který po pár článcích splaskne. 

Udělal jsem chyby, ke kterým se stavím čelem. Ale za hodnoty, kterými se urputníci pouze ohánějí na sociálních sítích, jsem já nasazoval život. Demokratické a svobodné České republice jsem sloužil více než 30 let a přinesl jsem výsledky. Nebojím se jejich lží. Nebojte se jich ani vy. Pravda vítězí.","","",Přiznat chybu a odčinit ji,2022-10-26,https://www.facebook.com/ads/archive/render_ad/?id=524623169064961&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,500000,599999,45000,49999,2022-11-03,,0.006,0.047,0.075,0.066,0.06,0.088,,0.031,0.182,0.182,0.124,0.067,0.066,,0,0.001,0.002,0.001,0,0.001,0.103,0.056,0.023,0.038,0.109,0.062,0.051,0.053,0.148,0.061,0.125,0.071,0.047,0.053
1047948522568311,2022-10-25,"Postupná digitalizace všech odvětví každodenního života se týká i zdravotnictví. Telemedicína (digitální přenos lékařských informací, vzdálené poskytování zdravotnických služeb) se stává samozřejmostí a standardem. V porovnání s vyspělými státy má ČR co dohánět. Stát musí poskytnout jasný koncept digitalizace a zajistit funkční legislativu umožňující bezpečné a jednoduché sdílení zdravotnických informací. Telemedicína urychluje a zefektivňuje některé procesy ve zdravotnictví a zvyšuje dostupnost zdravotní péče. Nikdy nemůže plně nahradit osobní kontakt s lékařem, ale může ho doplnit a ušetřit oběma stranám čas. Uplatnění telemedicíny se v první řadě nabízí u pacientů s chronickým chorobami jako je například diabetes, protože u těchto pacientů je důležité udržet jejich motivaci k dodržování režimu. Výhodou je i možnost pravidelného zasílání edukačních a motivačních videí, které zlepšují přístup pacienta k jeho onemocnění.","","","",2022-10-25,https://www.facebook.com/ads/archive/render_ad/?id=1047948522568311&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,60000,69999,1000,1499,2022-11-03,,0.037,0.056,0.072,0.074,0.063,0.046,,0.087,0.155,0.178,0.123,0.058,0.045,,0.001,0.001,0.002,0.001,0,0.001,0.103,0.054,0.038,0.049,0.118,0.063,0.051,0.058,0.074,0.069,0.103,0.117,0.048,0.053
1490796008056011,2022-10-24,Druhé velké odhalení o mně během pár dní: ovládám Facebook. ;),"","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=1490796008056011&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,100000,124999,2500,2999,2022-10-27,,0.023,0.088,0.082,0.078,0.053,0.039,,0.041,0.205,0.172,0.126,0.051,0.036,,0,0.001,0.001,0.001,0,0,0.106,0.053,0.035,0.046,0.111,0.063,0.053,0.057,0.111,0.062,0.111,0.103,0.047,0.041
2277883322366301,2022-10-24,"Jak reaguji na spekulace, že řídím mazání příspěvků urputníků na sociálních sítích? Na konspirace se někdy nedá reagovat jinak než s humorem. 🙂 Sdílejte pravdu.","","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=2277883322366301&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,50000,59999,6000,6999,2022-10-28,0,0.042,0.125,0.063,0.042,0.018,0.019,0.001,0.148,0.32,0.129,0.051,0.014,0.021,0,0.002,0.003,0.002,0.001,0,0.001,0.105,0.047,0.015,0.034,0.093,0.051,0.047,0.058,0.228,0.061,0.125,0.047,0.046,0.044
672681124206275,2022-10-24,"Jak reaguji na spekulace, že řídím mazání příspěvků urputníků na sociálních sítích? Na konspirace se někdy nedá reagovat jinak než s humorem. 🙂 Sdílejte pravdu.","","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=672681124206275&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,200000,249999,15000,19999,2022-11-02,,0.003,0.034,0.053,0.037,0.026,0.03,,0.029,0.267,0.27,0.146,0.055,0.045,,0,0.001,0.003,0.001,0,0.001,0.108,0.058,0.022,0.04,0.108,0.06,0.055,0.059,0.14,0.061,0.12,0.065,0.051,0.051
508446884515177,2022-10-23,"Článek postavený na pomluvách od bývalého spolužáka v deníku Právo, který ignoroval názory jiných, byl tím, na co jsme si tu v politice tak nějak už zvykli. Když jsem ohlásil kandidaturu, ptali se mě: Zvládneš to peklo, které na tebe pustí? Zvládnu, protože lží se nebojím. Po dnešku ale vím, že v tom zdaleka nejsem sám. Stovky z vás jste se mi ozvali ochotni zastat se pravdy a férového přístupu. Děkuji všem, po dnešku se cítím silnější.","","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=508446884515177&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,7000,7999,1000,1499,2022-10-25,0,0.126,0.033,0.013,0.022,0.009,0.015,0.002,0.457,0.185,0.047,0.032,0.009,0.018,0,0.023,0.007,0.001,0.001,,0.001,0.13,0.054,0.026,0.037,0.095,0.059,0.056,0.065,0.154,0.061,0.102,0.061,0.045,0.055
595140695723399,2022-10-23,"Článek postavený na pomluvách od bývalého spolužáka v deníku Právo, který ignoroval názory jiných, byl tím, na co jsme si tu v politice tak nějak už zvykli. Když jsem ohlásil kandidaturu, ptali se mě: Zvládneš to peklo, které na tebe pustí? Zvládnu, protože lží se nebojím. Po dnešku ale vím, že v tom zdaleka nejsem sám. Stovky z vás jste se mi ozvali ochotni zastat se pravdy a férového přístupu. Děkuji všem, po dnešku se cítím silnější.","","","",2022-10-23,https://www.facebook.com/ads/archive/render_ad/?id=595140695723399&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,10000,14999,1500,1999,2022-10-25,,0.002,0.009,0.024,0.054,0.094,0.146,,0.019,0.068,0.134,0.165,0.14,0.141,,0,0.001,0.001,0.001,0.001,0.001,0.097,0.053,0.029,0.044,0.117,0.067,0.047,0.053,0.156,0.053,0.116,0.089,0.038,0.041
777186893387142,2022-10-23,"Článek postavený na pomluvách od bývalého spolužáka v deníku Právo, který ignoroval názory jiných, byl tím, na co jsme si tu v politice tak nějak už zvykli. Když jsem ohlásil kandidaturu, ptali se mě: Zvládneš to peklo, které na tebe pustí? Zvládnu, protože lží se nebojím. Po dnešku ale vím, že v tom zdaleka nejsem sám. Stovky z vás jste se mi ozvali ochotni zastat se pravdy a férového přístupu. Děkuji všem, po dnešku se cítím silnější.","","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=777186893387142&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,80000,89999,4000,4499,2022-10-26,0,0.323,0.208,0.035,0.016,0.007,0.01,0,0.206,0.142,0.024,0.009,0.003,0.008,0,0.006,0.002,0,0,0,0,0.113,0.05,0.028,0.039,0.105,0.057,0.05,0.055,0.176,0.059,0.112,0.08,0.042,0.032
983083232472702,2022-10-23,"Článek postavený na pomluvách od bývalého spolužáka v deníku Právo, který ignoroval názory jiných, byl tím, na co jsme si tu v politice tak nějak už zvykli. Když jsem ohlásil kandidaturu, ptali se mě: Zvládneš to peklo, které na tebe pustí? Zvládnu, protože lží se nebojím. Po dnešku ale vím, že v tom zdaleka nejsem sám. Stovky z vás jste se mi ozvali ochotni zastat se pravdy a férového přístupu. Děkuji všem, po dnešku se cítím silnější.","","","",2022-10-24,https://www.facebook.com/ads/archive/render_ad/?id=983083232472702&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,300000,349999,10000,14999,2022-11-01,,0.045,0.133,0.114,0.088,0.052,0.038,,0.053,0.182,0.149,0.086,0.032,0.024,,0,0.001,0.001,0.001,0,0,0.11,0.052,0.032,0.044,0.118,0.062,0.051,0.054,0.126,0.058,0.111,0.094,0.047,0.039
643495880559931,2022-10-23,"Václav Havel mě jmenoval generálem a poctil vůbec první medailí ČR Za hrdinství. Byl to prezident, který vždy naslouchal druhým. Včera jsem si připomněl jeho slova: Naděje není to přesvědčení, že něco dobře dopadne, ale jistota, že má něco smysl - bez ohledu na to, jak to dopadne.","","","",2022-10-23,https://www.facebook.com/ads/archive/render_ad/?id=643495880559931&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,10000,14999,1000,1499,2022-11-02,0,0.169,0.055,0.023,0.03,0.014,0.018,0.003,0.371,0.17,0.051,0.03,0.01,0.019,0,0.025,0.008,0.002,0.001,0,0.001,0.119,0.053,0.025,0.04,0.094,0.062,0.047,0.055,0.186,0.062,0.102,0.07,0.044,0.043
802616944282434,2022-10-23,"Václav Havel mě jmenoval generálem a poctil vůbec první medailí ČR Za hrdinství. Byl to prezident, který vždy naslouchal druhým. Včera jsem si připomněl jeho slova: Naděje není to přesvědčení, že něco dobře dopadne, ale jistota, že má něco smysl - bez ohledu na to, jak to dopadne.","","","",2022-10-23,https://www.facebook.com/ads/archive/render_ad/?id=802616944282434&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,25000,29999,2000,2499,2022-10-25,,0.002,0.012,0.024,0.043,0.061,0.096,,0.042,0.162,0.158,0.166,0.114,0.115,,0,0.001,0.001,0.001,0.001,0.001,0.096,0.053,0.027,0.036,0.102,0.061,0.045,0.054,0.202,0.055,0.12,0.078,0.035,0.036
785802185838080,2022-10-23,"Václav Havel mě jmenoval generálem a poctil vůbec první medailí ČR Za hrdinství. Byl to prezident, který vždy naslouchal druhým. Včera jsem si připomněl jeho slova: Naděje není to přesvědčení, že něco dobře dopadne, ale jistota, že má něco smysl - bez ohledu na to, jak to dopadne.","","","",2022-10-23,https://www.facebook.com/ads/archive/render_ad/?id=785802185838080&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,instagram,1000001,,100000,124999,4500,4999,2022-10-26,0,0.245,0.194,0.04,0.022,0.008,0.011,0,0.21,0.199,0.038,0.013,0.004,0.009,0,0.005,0.002,0.001,0,0,0,0.111,0.052,0.028,0.037,0.1,0.055,0.05,0.058,0.187,0.061,0.113,0.076,0.041,0.031
1277169679492684,2022-10-23,"Václav Havel mě jmenoval generálem a poctil vůbec první medailí ČR Za hrdinství. Byl to prezident, který vždy naslouchal druhým. Včera jsem si připomněl jeho slova: Naděje není to přesvědčení, že něco dobře dopadne, ale jistota, že má něco smysl - bez ohledu na to, jak to dopadne.","","","",2022-10-23,https://www.facebook.com/ads/archive/render_ad/?id=1277169679492684&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,400000,449999,10000,14999,2022-10-29,,0.034,0.101,0.092,0.073,0.042,0.03,,0.063,0.225,0.169,0.101,0.037,0.028,,0,0.001,0.001,0.001,0,0,0.105,0.053,0.031,0.046,0.118,0.062,0.051,0.056,0.127,0.058,0.112,0.094,0.047,0.04
1110971059779666,2022-10-22,"Sdílejte proti lži a manipulaci. Právo zveřejnilo pomluvy od jednoho z mých spolužáků. Dva další, jejichž názory nevyhovovaly záměru Práva, označili za nerelevantní. Budu na to reagovat jen objektivními fakty, která nechtěli slyšet. Všechny vyjádření spolužáků zde: https://www.generalpavel.cz/blog/stanovisko-generala-pavla-k-zavadejicimu-clanku-v-deniku-pravo

➡️ Jaroslav Gofjár, bývalý ředitel slovenské Vojenské spravodajské služby 2006-2007.

“Prečítal som si, čo o generálovi Pavlovi napísal pán Beneš, náš bývalý spolužiak. Prekvapilo ma to najmä preto, lebo si nie som vedomý, že by Petr Pavel v tej dobe oficiálne niečo riešil po straníckej línii voči p. Benešovi, ako to popisuje on. Pamätám si na určité momenty, kedy nás z vyšších straníckych pozícií funkcionári vyzývali, aby sme sa vyslovili proti výzve „Několik vět“, ale my sme akúkoľvek aktivitu v tomto smere považovali za neprofesionálnu a všetci vrátane Petra Pavla sme sa odmietli vyjadriť proti, už aj s prihliadnutím na charakter nášho služobného zaradenia. Pre mňa bol Petr Pavel vždy typ férového a čestného človeka, ktorý ak niekomu nepomohol, tak mu rozhodne neublížil. Som si istý, že takým zostal aj naďalej.
Pavel Beneš pokračoval s nami aj v roku 1990 ešte niekoľko mesiacov, ale nakoniec kurz opustil, čo ma trošku prekvapilo, lebo aj napriek istým problémom pri zvládaní obsahu kurzu, dokázal sa k úspechu predrieť pre neho typickým úsilím. Bol síce typ konštantného „frfloša“, ale keď bolo treba makať, tak sa vždy zmobilizoval. O to viac ma teraz prekvapuje jeho aktivita a argumentácia o domnelom „kádrovom šráme“ – na konci roku 1989 to predsa nedávalo zmysel. Taký „šrám“ by skôr mohol potom využiť, aby sa staval do pozície „odbojára“. Nie som si istý, či sa nechal teraz iba uniesť, aby sa zviditeľnil pri kampani – hodnotenie, či to je jeho individuálny boj alebo sa podujal na pomoc iných kandidátov, by bolo špekuláciou. Mrzí ma poznanie, že si takéto bremenom ťahal so sebou po celý doterajší život. Veď čo ak by gen. Pavel vôbec nekandidoval? V takom prípade by to zo seba nikdy nezhodil.”","","","",2022-10-22,https://www.facebook.com/ads/archive/render_ad/?id=1110971059779666&access_token={access_token},Petr Pavel,CZK,sk,102389958091735,Generál Pavel,facebook,500001,1000000,60000,69999,2000,2499,2022-10-26,,0.006,0.039,0.042,0.037,0.04,0.043,,0.055,0.275,0.222,0.123,0.058,0.052,,0,0.002,0.003,0.001,0,0.001,0.105,0.059,0.028,0.044,0.1,0.062,0.059,0.057,0.128,0.065,0.12,0.079,0.049,0.044
778520879877917,2022-10-22,"Antikampaň začala ve velkém a šíří proti mně pomluvy spolužáka. Lží se nebojím a budu proti nim bojovat pravdou. Prosím, pomozte mi ji šířit a sdílejte vyjádření historika, které v deníku Právo ignorovali. Děkuji! Všechny vyjádření najdete zde: https://www.generalpavel.cz/blog/stanovisko-generala-pavla-k-zavadejicimu-clanku-v-deniku-pravo

➡️ Vyjádření Eduarda Stehlíka: 
“Ze záznamů o vojenské službě Petra Pavla jednoznačně vyplývá, že v žádném případě nešlo o údajný „raketový vzestup“ a tvrzení o protekci jsou pouhou nepodloženou spekulací. Časový rozestup, jak pokud jde o jmenování do jednotlivých hodností (poručík 10.7.1983, nadporučík 1.10.1984, kapitán 1.10.1987, major 1.10.1990), tak i ustanovení do velitelských funkcí (1.9.1983 velitel čety, 26.9.1985 velitel roty) je zcela standardní, běžný a rozhodně ho nelze označit za „raketový.” Fakt, že přímí nadřízení nedoporučí svého podřízeného k vyslání do kurzu, povýšení či k vyznamenání, zatímco funkčně vyšší představený toto personální opatření naopak schválí, bylo a dosud je v armádě zcela běžným jevem. Podstatné je v takovém případě rozhodnutí hodnostně a funkčně vyššího (což je v armádě jako v hierarchicky řízené organizaci standardní). Výše postavený představený může mít o věci větší přehled a rozhodne se například z důvodu prospěchu celku (celé armády, či konkrétní její složky) vybrat kandidáta ze své úrovně a nebrat v potaz stanovisko přímého nadřízeného, které může být navíc ovlivněno například tím, že nechce přijít o schopného důstojníka, za kterého nemá náhradu, nebo má jiné osobní motivace k negativnímu stanovisku. Rozhodně jde jen o spekulace. Podstatné je hodnocení výsledků Petra Pavla ze samotného kurzu a jeho následné úspěchy, které všichni známe.”","","","",2022-10-22,https://www.facebook.com/ads/archive/render_ad/?id=778520879877917&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,facebook,1000001,,70000,79999,2000,2499,2022-10-26,,0.03,0.096,0.084,0.069,0.045,0.028,,0.064,0.244,0.174,0.097,0.035,0.031,,0,0.001,0.001,0,0,0,0.105,0.055,0.033,0.049,0.117,0.059,0.055,0.061,0.104,0.06,0.113,0.103,0.049,0.037
